Fund_ID,Fund_Name,Organization_Name,Category,Fundraising_Goal_USD,Amount_Raised_USD,Start_Date,End_Date,Duration_Days,Status,Donor_Count,Average_Donation_USD,Top_Donor_Amount_USD,Currency,Fundraising_Platform,Campaign_Type,Is_Tax_Exempt,Marketing_Spend_USD,Region,Sub_Region,World_Part,Country,City,Organizer_Name,Organizer_Experience_Years,Organizer_Contact_Email,Social_Media_Reach,Media_Coverage_Score,Volunteer_Count,Fund_Transparency_Score,Repeat_Donors_Percentage,Mobile_Donations_Allowed,Payment_Gateway_Used,Fundraising_Cost_Percent,External_Funding_Received,Main_Beneficiary_Age_Group,Fundraising_Method,Comments_Count
6651,Cloned clear-thinking frame,Harris LLC,Climate,312975,216750,2023-02-14,2023-07-18,154,Completed,1994,108.7,407.88,AUD,JustGiving,Online,No,21498,North America,Canada,Underdeveloped,Nauru,Lake Michaelton,Anita Hayes,23,brittanyhenry@hotmail.com,521986,88.04775062,490,7.127403481,83.05290889,No,Kickstarter,17.57,Yes,Adults,Crowdfunding,3
6652,Enterprise-wide client-driven matrix,Smith LLC,Climate,157268,50625,2023-07-23,2023-08-27,35,Suspended,1697,29.83,96.72,INR,JustGiving,Online,Yes,19835,Asia,Southeast Asia,Developing,Ireland,Gonzalezville,Nicholas Randolph,9,andreanorman@hotmail.com,274045,50.92896193,458,1.688525511,26.8730195,Yes,JustGiving,11.73,Yes,Youth,Subscription,519
6653,Re-contextualized interactive framework,Murphy LLC,Climate,397760,155731,2022-04-11,2022-08-18,129,Completed,908,171.51,585.65,GBP,JustGiving,Hybrid,No,77736,Asia,Southeast Asia,Developing,Nicaragua,South Carlos,Cody Green,8,heather59@carrillo.info,331439,87.25074258,365,2.356472827,26.37490265,No,JustGiving,22.57,No,Elderly,Events,105
6654,Universal empowering middleware,"Sullivan, Short and Jones",Education,445967,56389,2022-09-23,2022-11-21,59,Suspended,589,95.74,475.64,USD,JustGiving,Offline,Yes,51314,Asia,South Asia,Developing,Cook Islands,Meyerhaven,Paul Gordon,23,obailey@smith-evans.org,437701,25.29674673,33,5.490732975,6.916234331,Yes,Indiegogo,5.9,Yes,Adults,Crowdfunding,435
6655,Inverse zero tolerance groupware,Howell LLC,Education,161206,31390,2022-11-02,2022-12-23,51,Completed,583,53.84,162.94,INR,JustGiving,Offline,No,60902,Asia,East Asia,Underdeveloped,Montenegro,Port Angela,Carrie Powell,13,escobarkeith@morris.biz,282980,14.09894569,393,8.4120162,98.66286308,No,JustGiving,5.93,No,Adults,Events,812
6656,Proactive mission-critical benchmark,Hudson LLC,Disaster Relief,171262,63985,2023-02-19,2023-05-09,79,Active,1607,39.82,199.02,INR,Kickstarter,Hybrid,No,88732,Europe,Southern Europe,Developed,Haiti,East Kevin,Deborah Combs,20,malvarez@mclaughlin.info,551646,90.64093249,168,5.031835799,86.39548343,No,Kickstarter,29.97,No,Elderly,Crowdfunding,569
6657,Implemented global database,Sheppard-Wolf,Disaster Relief,428900,38680,2022-06-29,2022-08-14,46,Cancelled,741,52.2,120.6,AUD,Indiegogo,Online,Yes,10863,South America,Argentina,Underdeveloped,Equatorial Guinea,Port Jasminemouth,Ronald Smith,19,sarah16@sherman.info,465646,9.04414307,493,6.622887627,14.092464,Yes,Indiegogo,18.4,Yes,Elderly,Grants,873
6658,Networked holistic synergy,Riley LLC,Startup,179403,57710,2022-12-29,2023-02-24,57,Cancelled,970,59.49,271.68,EUR,JustGiving,Offline,Yes,63053,Asia,Southeast Asia,Developing,Sao Tome and Principe,Lake Jason,Stacy Richardson,12,darlenehess@yahoo.com,282085,92.28650407,344,9.31226801,81.97853492,Yes,Indiegogo,19.62,No,Adults,Grants,410
6659,Decentralized web-enabled definition,Walker and Sons,Arts,276623,239099,2023-10-26,2024-01-05,71,Active,441,542.17,1821.45,EUR,JustGiving,Offline,Yes,77865,Asia,South Asia,Developing,Saint Martin,Holtview,David Daniels,4,davidsoncatherine@hotmail.com,331071,24.19815414,223,7.980989392,56.22714389,Yes,Indiegogo,25.83,Yes,Youth,Crowdfunding,847
6660,Focused fault-tolerant success,"Bowman, Hernandez and Gibson",Startup,217565,29962,2022-10-02,2022-11-08,37,Active,549,54.58,255.3,USD,Indiegogo,Online,Yes,98473,Africa,North Africa,Developing,Norfolk Island,Carpenterside,Ricardo Brown,2,jamessoto@gmail.com,128103,72.32048188,462,8.672200557,84.41360648,No,JustGiving,21.57,Yes,Children,Subscription,584
6661,Configurable clear-thinking time-frame,Lloyd-Young,Startup,60032,53410,2023-01-11,2023-05-09,118,Cancelled,1068,50.01,130.02,AUD,Indiegogo,Online,Yes,60815,Oceania,Melanesia,Underdeveloped,Macedonia,Crystalbury,Michele Harmon,1,kenneth00@brown.com,825748,93.6757864,58,9.491951389,72.78596391,Yes,Indiegogo,27.05,Yes,Children,Subscription,959
6662,Multi-layered zero administration success,Evans-Bush,Health,187307,21158,2022-07-16,2022-12-06,143,Cancelled,402,52.63,228.68,INR,GoFundMe,Offline,Yes,1363,Europe,Western Europe,Underdeveloped,Chad,North Markchester,Jose Davis,7,micheleweaver@taylor.org,478586,23.59264022,20,7.210462363,50.82945336,Yes,GoFundMe,23.2,Yes,Children,Events,724
6663,Secured 24hour task-force,"Morton, Wright and Walters",Education,116028,56188,2023-07-25,2023-10-29,96,Suspended,123,456.81,911.55,GBP,Indiegogo,Offline,No,15477,South America,Brazil,Developed,Aruba,Kevinberg,April Parsons,25,franklin59@martin-moore.org,913535,84.10263087,345,8.645441206,2.017563904,Yes,Kickstarter,11.13,No,Elderly,Subscription,283
6664,Balanced discrete conglomeration,Rojas-Moran,Health,406383,74587,2024-01-15,2024-03-04,49,Cancelled,70,1065.53,4605.13,INR,JustGiving,Offline,No,22221,Oceania,Australia,Developing,Cyprus,Kevinside,Justin Harvey,5,reedpam@robertson.net,329370,85.61929194,187,8.117831303,81.9390247,No,JustGiving,10.85,Yes,Children,Grants,94
6665,Inverse explicit software,Mack LLC,Climate,306711,128825,2022-05-01,2022-07-07,67,Suspended,140,920.18,3413.45,GBP,GoFundMe,Offline,No,67139,North America,USA,Developed,Fiji,Hillbury,Zachary Ferguson,23,catherine91@moore.com,667502,60.86220589,245,4.688506733,17.56225011,Yes,Kickstarter,13.09,Yes,Adults,Grants,824
6666,Polarized homogeneous task-force,"Rowland, Jackson and Trujillo",Arts,18107,1181,2022-09-03,2023-01-12,131,Completed,526,2.25,4.82,USD,Kickstarter,Online,Yes,20710,Europe,Northern Europe,Developed,Chad,North Joshua,Michael Mcdonald,24,astafford@johnson.com,882633,8.257852913,170,5.299379045,37.97909795,No,GoFundMe,4.29,Yes,Elderly,Grants,505
6667,Vision-oriented mission-critical middleware,"Reed, Fitzgerald and Smith",Arts,261040,128030,2023-01-30,2023-06-04,125,Cancelled,1065,120.22,596.08,AUD,GoFundMe,Hybrid,Yes,43118,Oceania,Australia,Underdeveloped,Fiji,Port Kelly,Tina Stone,9,eatonlouis@erickson-bryan.org,510511,99.85604922,232,4.385641878,87.30980321,No,GoFundMe,26.78,Yes,Youth,Subscription,381
6668,Balanced neutral projection,Johnson-Dillon,Disaster Relief,229832,92320,2022-08-19,2023-02-01,166,Cancelled,988,93.44,338.62,GBP,Indiegogo,Online,Yes,44128,Europe,Northern Europe,Developing,Venezuela,New Christopher,Debra Ramirez,9,aknight@chaney-harper.net,489013,26.48990685,16,4.912211174,41.22624751,No,Kickstarter,19.27,No,Adults,Grants,345
6669,Focused national Internet solution,Lopez-Gomez,Education,415671,1800,2023-02-02,2023-05-09,96,Active,337,5.34,24.66,EUR,JustGiving,Offline,Yes,95138,Europe,Northern Europe,Underdeveloped,Burundi,Debbieshire,Cheryl Love,11,amy36@hotmail.com,143371,73.40983461,141,3.761480361,59.97223982,Yes,Indiegogo,1.16,Yes,Adults,Crowdfunding,116
6670,Organized solution-oriented infrastructure,Jones-Mccormick,Arts,32482,27610,2023-01-14,2023-07-01,168,Suspended,614,44.97,80.71,EUR,JustGiving,Offline,No,69174,North America,Canada,Developed,Faroe Islands,New Steven,Andrew Nelson,9,joywalsh@yahoo.com,699719,85.81261742,9,6.296479106,68.87984144,Yes,Kickstarter,24.93,Yes,Children,Grants,352
6671,Face-to-face bottom-line approach,"Fox, Wilkerson and Wilson",Climate,167275,27608,2022-08-16,2022-12-11,117,Active,266,103.79,352.34,AUD,JustGiving,Offline,Yes,2059,South America,Chile,Developing,Reunion,Bruceview,Shannon Schultz,11,steventorres@manning-martinez.com,502329,60.55662804,238,5.809886857,61.91840818,Yes,GoFundMe,5.88,Yes,Elderly,Crowdfunding,948
6672,Ergonomic bi-directional approach,Castro LLC,Health,354148,120216,2023-10-28,2024-04-12,167,Suspended,527,228.11,1005.92,USD,JustGiving,Online,No,67683,Africa,North Africa,Developed,Holy See (Vatican City State),New Kyle,Vanessa Taylor,25,stephaniehodges@yahoo.com,716905,7.73521103,180,0.315867307,29.54630023,No,Kickstarter,11.28,No,Children,Crowdfunding,532
6673,Versatile bandwidth-monitored approach,Ingram-Carr,Climate,135593,54117,2024-01-24,2024-07-20,178,Cancelled,1790,30.23,144.46,AUD,GoFundMe,Offline,No,30645,Africa,North Africa,Underdeveloped,Saint Barthelemy,Allisonton,Cynthia Nolan,10,vmoore@gmail.com,418076,8.460530346,481,0.369290901,32.84131226,Yes,Indiegogo,7.48,Yes,Adults,Crowdfunding,47
6674,Operative bottom-line core,Dunn LLC,Arts,1696,757,2022-07-31,2022-12-02,124,Suspended,429,1.76,7.14,AUD,JustGiving,Offline,No,18630,Europe,Northern Europe,Developing,Canada,Yvettemouth,Tina Henry,25,denise49@gmail.com,623574,30.45712482,405,8.428648747,76.04601715,Yes,JustGiving,2.28,Yes,Children,Grants,58
6675,Vision-oriented optimizing analyzer,Lopez-Gill,Arts,85511,62954,2023-09-28,2024-02-25,150,Suspended,106,593.91,1948.4,USD,GoFundMe,Offline,Yes,78867,North America,Canada,Developing,Lesotho,Davidmouth,Michelle Mosley,12,nsalas@hotmail.com,478283,57.5404885,215,1.478011013,96.9304972,Yes,JustGiving,7.71,Yes,Youth,Events,263
6676,Persevering system-worthy synergy,Howard LLC,Education,14165,7483,2023-11-13,2024-04-23,162,Suspended,1318,5.68,11.89,EUR,Indiegogo,Hybrid,Yes,94585,North America,Canada,Underdeveloped,Netherlands Antilles,North Trevor,Sandra Kramer,4,madisontran@williams.com,48803,25.68835431,318,3.130588638,85.36786145,Yes,Indiegogo,18.86,Yes,Youth,Subscription,781
6677,Cloned secondary emulation,"Marsh, Robinson and Hayes",Arts,325484,21968,2023-03-07,2023-04-30,54,Completed,1423,15.44,35.01,GBP,JustGiving,Hybrid,Yes,10962,Oceania,Melanesia,Developing,Saint Pierre and Miquelon,Brownstad,Sarah Duarte,6,carlos31@hotmail.com,215776,12.89527401,59,3.172977707,52.41863051,No,Kickstarter,6.25,Yes,Youth,Subscription,36
6678,Total upward-trending task-force,"Rowe, Leach and Ellis",Climate,243541,75057,2023-10-17,2024-02-04,110,Active,715,104.97,231.73,USD,GoFundMe,Hybrid,No,61691,Oceania,New Zealand,Developing,Serbia,Jenkinsside,Bryan Osborne,2,kjones@hotmail.com,447740,46.06327851,72,7.70876978,0.765042568,No,JustGiving,9.8,No,Children,Grants,23
6679,Digitized solution-oriented knowledge user,Warner and Sons,Health,354625,245212,2023-04-21,2023-10-06,168,Active,859,285.46,993.08,GBP,Kickstarter,Hybrid,No,311,South America,Chile,Underdeveloped,Bolivia,East Anthonyview,Deanna Silva,10,kari30@yahoo.com,629927,52.07945648,29,6.050595811,26.77063114,No,Kickstarter,22.34,No,Elderly,Crowdfunding,491
6680,Reduced heuristic framework,Horton and Sons,Climate,424887,339486,2023-08-11,2024-01-27,169,Cancelled,1918,177,519.38,INR,Indiegogo,Online,Yes,53357,Asia,East Asia,Developed,Honduras,North Elizabeth,Johnny Thompson,8,sean01@howell.biz,540867,0.359950581,453,2.527676464,95.69051998,No,Kickstarter,7.55,Yes,Elderly,Crowdfunding,830
6681,Fully-configurable mission-critical throughput,"Hobbs, Webb and White",Disaster Relief,186759,183788,2022-06-03,2022-10-11,130,Active,83,2214.31,6047.83,EUR,GoFundMe,Online,No,9388,Oceania,New Zealand,Developing,Pakistan,Patrickborough,Kenneth Munoz,20,tsmith@torres.com,557133,82.20480129,205,4.082742359,13.47959552,No,Indiegogo,2.62,Yes,Children,Events,393
6682,Streamlined next generation budgetary management,Cook-Webb,Education,311791,104635,2022-09-29,2022-11-02,34,Suspended,878,119.17,388.48,GBP,GoFundMe,Online,No,20116,Oceania,Australia,Developing,Bangladesh,Port Edwardshire,Michael Larson,17,johnjackson@conway.com,789827,51.66069828,339,3.325393962,47.25427348,No,Kickstarter,12.62,Yes,Adults,Subscription,267
6683,Cloned tertiary standardization,Cruz Inc,Arts,172361,5979,2023-08-02,2023-12-10,130,Cancelled,1934,3.09,5.06,AUD,Indiegogo,Offline,Yes,57536,Europe,Western Europe,Developing,Bulgaria,South Maria,Dustin Salazar,2,kochkristina@gmail.com,374716,87.62810466,492,2.88807333,28.27280993,Yes,JustGiving,11.26,No,Children,Grants,306
6684,Reverse-engineered multi-state projection,Jennings Ltd,Arts,316017,3821,2023-01-04,2023-04-15,101,Cancelled,1598,2.39,11.1,EUR,Indiegogo,Hybrid,Yes,66575,Oceania,New Zealand,Developing,Finland,New Evan,Brittany Porter,10,monique46@smith.biz,675515,1.878384719,259,2.512026371,27.90605928,Yes,GoFundMe,25.76,No,Children,Grants,70
6685,Grass-roots coherent utilization,"Diaz, Spencer and Serrano",Disaster Relief,339365,240682,2022-08-16,2022-09-25,40,Suspended,1404,171.43,659.36,AUD,GoFundMe,Offline,Yes,33369,Africa,East Africa,Underdeveloped,Japan,Markburgh,Rachel Wright,21,mflores@yahoo.com,315625,44.69980823,134,8.302657775,71.88338872,Yes,Kickstarter,12.6,Yes,Children,Crowdfunding,628
6686,Customer-focused intangible hierarchy,Hammond-Morrison,Arts,222300,28946,2024-01-11,2024-04-19,99,Active,603,48,196.22,GBP,Indiegogo,Hybrid,Yes,31781,Asia,Southeast Asia,Underdeveloped,Iceland,Erinside,Cynthia Davis,25,elizabethsantos@hotmail.com,554422,42.23074813,480,0.356325455,18.16821797,Yes,GoFundMe,2.82,Yes,Adults,Crowdfunding,344
6687,Fully-configurable asynchronous hardware,Parsons LLC,Climate,384672,266098,2024-02-13,2024-03-17,33,Suspended,1653,160.98,758.29,EUR,Kickstarter,Hybrid,Yes,78725,North America,Mexico,Developing,Chad,Holtberg,Corey Wade,10,ryan37@reese-rivera.info,958028,88.93247132,254,6.74946921,40.77843989,Yes,Kickstarter,5.6,Yes,Adults,Crowdfunding,591
6688,Decentralized optimizing encoding,"Gutierrez, Goodwin and Brown",Education,81492,19806,2024-01-15,2024-04-01,77,Completed,756,26.2,86.15,AUD,JustGiving,Hybrid,Yes,18691,Africa,West Africa,Underdeveloped,Tonga,West Johnport,Kelly Simmons,15,ekennedy@snyder.com,59400,78.09369619,350,4.531034259,11.52974265,Yes,GoFundMe,7.92,No,Youth,Grants,399
6689,Synergistic motivating Graphical User Interface,Bell-Petty,Health,292478,123502,2022-12-01,2023-01-01,31,Cancelled,122,1012.31,4460.16,GBP,Indiegogo,Online,No,95395,Asia,East Asia,Underdeveloped,Montenegro,Leemouth,Sara Morgan,13,juliapugh@gmail.com,60000,61.06259058,146,3.36015138,50.66784503,No,Indiegogo,22.7,Yes,Children,Crowdfunding,379
6690,Operative foreground frame,"Bailey, Chapman and Anderson",Health,309521,8537,2022-05-18,2022-08-30,104,Active,833,10.25,37.87,EUR,Kickstarter,Hybrid,No,4191,Oceania,New Zealand,Underdeveloped,Gambia,South Ericton,James Estrada MD,4,eric41@gmail.com,234820,76.83457206,345,1.310476638,32.56404476,Yes,GoFundMe,14.82,No,Youth,Grants,262
6691,Versatile contextually-based Graphical User Interface,"Brown, Perry and Delgado",Arts,492365,394898,2022-08-05,2022-11-08,95,Active,739,534.37,2075.27,EUR,Indiegogo,Hybrid,Yes,23928,Oceania,Melanesia,Underdeveloped,Denmark,Millermouth,Sheila Brewer,11,wallacemarissa@gmail.com,156812,63.5623567,147,3.507680787,55.23292135,No,Kickstarter,20.72,Yes,Children,Crowdfunding,844
6692,Expanded hybrid product,Clay Group,Health,169142,75533,2023-01-23,2023-05-31,128,Completed,1295,58.33,162.74,AUD,JustGiving,Hybrid,Yes,4574,Europe,Southern Europe,Underdeveloped,Faroe Islands,East Joseph,Joseph Ramirez,2,marco45@hotmail.com,899343,9.740507956,245,5.534569858,71.56591204,Yes,GoFundMe,9.64,Yes,Youth,Grants,445
6693,Synchronized systemic intranet,Moody PLC,Health,442740,33666,2024-01-01,2024-02-12,42,Cancelled,865,38.92,118.47,INR,GoFundMe,Online,Yes,26145,South America,Argentina,Developing,Eritrea,Lake Kristinland,Anthony Fowler,7,iwhitney@simmons.org,516972,0.356975374,267,5.720541673,10.63155571,No,Kickstarter,15.66,Yes,Adults,Subscription,395
6694,Configurable responsive info-mediaries,Mckay LLC,Climate,112507,90535,2023-03-02,2023-05-03,62,Suspended,879,103,511.66,AUD,GoFundMe,Offline,No,76729,Europe,Western Europe,Developing,Argentina,Edwardside,Jessica Quinn,20,allenjennifer@gmail.com,978101,78.8245377,476,3.991458533,29.14161561,No,Indiegogo,29.61,Yes,Adults,Crowdfunding,174
6695,Stand-alone empowering installation,"Rodriguez, Hensley and Moore",Health,403913,251654,2023-09-02,2023-12-29,118,Cancelled,583,431.65,1805.28,USD,Indiegogo,Online,Yes,23713,Oceania,Australia,Underdeveloped,Norway,Lake Jaredstad,Patrick Smith DDS,10,christopherjohns@gmail.com,213087,5.840955576,299,3.820927107,62.56849455,No,Indiegogo,9.79,Yes,Adults,Grants,402
6696,User-friendly system-worthy flexibility,Brooks Ltd,Startup,97732,54556,2023-06-05,2023-09-06,93,Cancelled,473,115.34,249.85,EUR,Kickstarter,Hybrid,No,13580,Europe,Western Europe,Developed,Georgia,East Masonfurt,Nancy Patterson,9,zle@pruitt.com,999780,81.90879326,336,6.899185597,54.00989612,Yes,Indiegogo,11.36,Yes,Youth,Events,654
6697,Realigned 5thgeneration standardization,Silva Group,Arts,328592,207065,2023-07-14,2023-10-29,107,Active,1785,116,322.33,INR,JustGiving,Online,No,79341,Asia,Southeast Asia,Developed,Latvia,New Tonybury,Kristen Spears,4,rhondacooper@gmail.com,315532,68.36725912,269,6.318748358,27.00027673,No,Indiegogo,8.06,No,Elderly,Grants,568
6698,Right-sized even-keeled architecture,"Harris, Fisher and Evans",Startup,438442,56360,2022-10-23,2023-01-05,74,Active,200,281.8,597.71,USD,Indiegogo,Offline,No,81965,Oceania,Australia,Developing,United States Virgin Islands,Sandersberg,Harold Beard,10,reedandrew@gmail.com,896857,44.96609887,178,7.574558266,12.25941648,No,Indiegogo,17.28,No,Elderly,Events,961
6699,Programmable real-time core,"Carpenter, Hammond and Haley",Arts,296473,181827,2023-09-06,2023-10-18,42,Cancelled,1810,100.46,434.12,USD,Indiegogo,Offline,Yes,60224,Asia,Southeast Asia,Developed,Cape Verde,North Lisastad,Benjamin Gonzalez,11,john27@yahoo.com,985415,47.16966033,379,6.803989284,78.07913796,No,Kickstarter,21.35,Yes,Adults,Events,940
6700,Quality-focused discrete forecast,Austin PLC,Disaster Relief,190286,177558,2024-03-28,2024-06-17,81,Active,350,507.31,2021.02,INR,Indiegogo,Hybrid,No,9976,Oceania,New Zealand,Underdeveloped,South Georgia and the South Sandwich Islands,Danielberg,Alan Marquez,10,sreed@yahoo.com,557229,78.93896656,160,9.076909279,76.46728192,Yes,JustGiving,19.39,No,Youth,Grants,941
6701,Multi-channeled coherent methodology,Watson-Huerta,Education,52487,7151,2023-05-20,2023-08-06,78,Suspended,229,31.23,90.53,INR,Indiegogo,Offline,Yes,35389,North America,Canada,Developing,Faroe Islands,Emilychester,Jason Huang,4,westgina@yahoo.com,457802,57.88298588,377,6.394611045,76.84926958,No,Indiegogo,4.14,Yes,Elderly,Events,374
6702,Business-focused secondary extranet,"Thompson, Cain and Woods",Climate,347935,56659,2022-12-14,2023-01-23,40,Active,574,98.71,259.2,EUR,GoFundMe,Online,No,28159,Africa,East Africa,Developing,Antigua and Barbuda,North Aaron,Kenneth Kim DDS,25,bryanfernandez@bolton-campbell.com,92238,21.47097962,97,2.548615809,98.49930907,Yes,JustGiving,21.9,Yes,Children,Grants,380
6703,Managed encompassing process improvement,Wilson-Mason,Education,221285,172118,2023-05-01,2023-10-17,169,Suspended,1647,104.5,331.95,INR,Indiegogo,Hybrid,Yes,48719,Europe,Western Europe,Developing,Ethiopia,West Lacey,Patricia Sanchez,8,doris38@jackson.com,713703,17.09068399,82,4.68035073,39.76648926,No,JustGiving,25.51,No,Elderly,Subscription,741
6704,Self-enabling reciprocal initiative,"Palmer, Barnes and Perez",Disaster Relief,100433,4930,2023-02-27,2023-07-25,148,Cancelled,1356,3.64,15.65,EUR,GoFundMe,Online,Yes,38548,South America,Chile,Developing,Kazakhstan,Port Bianca,Nancy Jones,3,bblake@bailey-ferrell.com,176960,93.90787983,486,0.777333211,83.34441899,No,GoFundMe,20.42,No,Youth,Grants,541
6705,Expanded local matrices,Conner and Sons,Disaster Relief,421032,298763,2022-07-16,2022-11-12,119,Suspended,949,314.82,1298.19,INR,Kickstarter,Hybrid,No,70996,Europe,Southern Europe,Developing,Finland,Maryburgh,Elizabeth Martin,18,glendathomas@ellis.com,24133,98.59391915,436,7.863698139,80.99903123,No,GoFundMe,23.34,Yes,Children,Crowdfunding,196
6706,Monitored value-added core,Michael-Kane,Climate,279221,265046,2023-12-21,2024-02-01,42,Cancelled,1753,151.2,247.81,AUD,GoFundMe,Offline,Yes,88733,Africa,East Africa,Developing,Botswana,Katherinechester,Sara Patterson,2,kingmichelle@hubbard.com,935542,73.95468867,294,4.57234684,15.3712388,Yes,Indiegogo,10.09,No,Adults,Subscription,978
6707,Operative contextually-based middleware,"Harper, Allen and Hunter",Startup,79629,35800,2023-12-16,2024-06-11,178,Cancelled,197,181.73,355.62,USD,Kickstarter,Online,Yes,67181,South America,Argentina,Developed,Greece,Lake Lukeburgh,Amy Garcia,2,ashley37@hotmail.com,430911,57.88620178,381,4.260719271,38.35389106,No,JustGiving,11.27,Yes,Elderly,Grants,8
6708,Vision-oriented eco-centric leverage,"White, Gay and Thomas",Startup,336783,133715,2023-01-10,2023-04-09,89,Suspended,923,144.87,515.18,GBP,GoFundMe,Offline,No,46301,South America,Argentina,Developed,Botswana,New Davidshire,John Lewis,3,fclayton@martinez-solis.com,286372,45.72737555,113,4.744396141,56.10671268,Yes,Indiegogo,4.56,Yes,Adults,Events,357
