Fund_ID,Fund_Name,Organization_Name,Category,Fundraising_Goal_USD,Amount_Raised_USD,Start_Date,End_Date,Duration_Days,Status,Donor_Count,Average_Donation_USD,Top_Donor_Amount_USD,Currency,Fundraising_Platform,Campaign_Type,Is_Tax_Exempt,Marketing_Spend_USD,Region,Sub_Region,World_Part,Country,City,Organizer_Name,Organizer_Experience_Years,Organizer_Contact_Email,Social_Media_Reach,Media_Coverage_Score,Volunteer_Count,Fund_Transparency_Score,Repeat_Donors_Percentage,Mobile_Donations_Allowed,Payment_Gateway_Used,Fundraising_Cost_Percent,External_Funding_Received,Main_Beneficiary_Age_Group,Fundraising_Method,Comments_Count
5370,Virtual scalable moderator,"Small, Davis and Hernandez",Education,79326,56869,2023-09-18,2023-12-15,88,Active,1590,35.77,160.44,GBP,GoFundMe,Online,Yes,57068,South America,Chile,Developing,Cayman Islands,New Elijahhaven,Jacqueline Rogers DDS,8,brandon92@gilbert-grant.org,323190,42.00046248813371,118,4.953980810211691,47.32401675185183,Yes,Kickstarter,25.24,Yes,Elderly,Events,975
5371,Exclusive methodical firmware,Cox-Washington,Education,360159,56573,2022-06-01,2022-11-11,163,Cancelled,507,111.58,474.49,EUR,Kickstarter,Offline,No,9836,South America,Brazil,Developed,South Georgia and the South Sandwich Islands,Joechester,Susan Cisneros,16,danielle47@munoz.net,170695,73.41730376580972,141,3.5019395012468335,19.799466845062707,No,GoFundMe,26.45,Yes,Adults,Events,416
5372,Ergonomic methodical throughput,Miller Ltd,Arts,300377,165924,2023-06-06,2023-10-05,121,Suspended,401,413.78,1263.9,EUR,JustGiving,Hybrid,Yes,73263,South America,Argentina,Underdeveloped,Ecuador,Robertston,Marc Smith,20,william77@gmail.com,502517,52.523501426819074,257,5.501020669926325,77.46553791256609,Yes,JustGiving,10.88,Yes,Adults,Grants,65
5373,Reduced bandwidth-monitored archive,Leon-Mendez,Arts,21460,931,2022-06-24,2022-10-07,105,Suspended,365,2.55,11.74,GBP,Kickstarter,Offline,No,75639,South America,Brazil,Developing,Kyrgyz Republic,West Rodneyland,John Reid,25,susanmartinez@yahoo.com,451290,97.59079774303882,102,7.63803097959932,88.6665790611422,No,Indiegogo,7.83,No,Children,Grants,382
5374,Reduced stable system engine,Stewart Group,Disaster Relief,184095,42528,2023-10-10,2024-02-22,135,Active,1984,21.44,77.1,INR,JustGiving,Online,Yes,86497,Asia,Southeast Asia,Developing,British Indian Ocean Territory (Chagos Archipelago),Port Courtney,Adam Young,13,andrew94@schultz-williams.com,704178,32.81027670300022,134,5.008730576044599,42.54402890486498,Yes,JustGiving,6.45,Yes,Youth,Subscription,231
5375,Organized dedicated software,"Cochran, Myers and Navarro",Education,482564,461614,2022-09-06,2023-02-23,170,Cancelled,1252,368.7,1520.15,AUD,Indiegogo,Hybrid,Yes,55916,Asia,Southeast Asia,Developed,Slovenia,Lake Holly,Justin Cohen,19,tsawyer@gmail.com,93081,1.6296629452729916,202,4.066053834167081,64.41041011060057,Yes,Indiegogo,2.29,No,Adults,Events,975
5376,Team-oriented homogeneous migration,Huffman-Webb,Health,299438,298747,2023-06-10,2023-07-21,41,Completed,1697,176.04,753.51,AUD,JustGiving,Offline,Yes,4185,Oceania,Melanesia,Underdeveloped,Nepal,Hudsonberg,David Porter,20,baileymaria@olson-ellis.com,210291,10.369417895682808,482,7.840997145657115,35.218356797660356,No,JustGiving,19.87,Yes,Adults,Events,756
5377,Switchable transitional support,Murphy Ltd,Disaster Relief,355284,72383,2022-08-30,2022-10-18,49,Completed,1368,52.91,123.14,INR,Kickstarter,Offline,No,14171,Asia,South Asia,Underdeveloped,Sri Lanka,South Lanceview,Robert Park,18,davidzuniga@brooks.com,321311,63.43223982310147,387,7.894652098319103,19.268494883732057,Yes,Indiegogo,12.68,Yes,Children,Grants,718
5378,Stand-alone didactic budgetary management,Herrera-Reed,Education,143836,15168,2022-04-27,2022-10-01,157,Suspended,1652,9.18,39.36,INR,JustGiving,Hybrid,Yes,82198,South America,Chile,Underdeveloped,Guinea-Bissau,New Gary,Sabrina Ross,7,jhopkins@jones.com,585074,78.37552723621805,80,2.856105019846773,76.9798348662485,No,JustGiving,27.02,Yes,Elderly,Crowdfunding,229
5379,Mandatory 3rdgeneration emulation,Foster Group,Disaster Relief,284225,218071,2024-03-08,2024-06-03,87,Suspended,1168,186.7,569.64,USD,Indiegogo,Hybrid,No,36303,Europe,Northern Europe,Developed,South Africa,Ariastown,Heather Baldwin DDS,24,reginahull@yahoo.com,786816,42.09237631644488,442,4.017239813324675,32.87581091389708,Yes,JustGiving,7.77,No,Youth,Crowdfunding,735
5380,Robust needs-based database,Flores-Jackson,Startup,166880,40710,2023-01-27,2023-03-18,50,Completed,1314,30.98,48.29,GBP,Kickstarter,Offline,No,27733,Africa,West Africa,Developed,Czech Republic,Rothstad,Kimberly Ramirez,4,jerrycarroll@gmail.com,766130,27.748887134102006,455,9.440651171610757,99.21878451087261,Yes,Indiegogo,7.83,Yes,Elderly,Subscription,927
5381,Centralized clear-thinking Graphical User Interface,Nelson-Simon,Startup,60536,16699,2023-10-13,2023-12-01,49,Active,1796,9.3,40.42,INR,Indiegogo,Hybrid,No,43958,Africa,North Africa,Underdeveloped,Montserrat,Williamsshire,Jacob Cox,17,meganspears@gmail.com,837027,40.7694035864118,338,6.610108682435484,14.662132820644825,Yes,Indiegogo,2.12,Yes,Youth,Grants,615
5382,Ameliorated human-resource methodology,Bell-Yu,Startup,13610,471,2023-04-02,2023-06-16,75,Suspended,1421,0.33,1.16,AUD,Indiegogo,Offline,No,83978,Europe,Southern Europe,Underdeveloped,Kiribati,East Michaeltown,Dawn Solomon,13,paulmiles@yahoo.com,480856,49.943339051063596,386,0.4073196351576125,39.73858279853799,Yes,GoFundMe,14.22,No,Children,Events,390
5383,Intuitive dynamic workforce,Bartlett PLC,Climate,475700,398585,2023-05-15,2023-10-26,164,Suspended,1060,376.02,1259.13,USD,JustGiving,Offline,No,59693,Asia,South Asia,Underdeveloped,French Southern Territories,New Anthonyview,Justin Molina,7,thomas45@yahoo.com,209470,24.583945676934093,88,7.392442256457966,60.439946640387255,No,Indiegogo,13.76,Yes,Youth,Subscription,271
5384,Innovative static knowledgebase,Evans-Lindsey,Startup,127747,80099,2022-09-28,2023-02-19,144,Cancelled,831,96.39,214.71,EUR,Kickstarter,Offline,No,77049,North America,Mexico,Developed,Mongolia,North Matthewborough,Michael Hall,14,matthewcruz@yahoo.com,613097,66.58452471852814,69,1.0015985626997637,73.33461884863061,Yes,JustGiving,21.66,No,Elderly,Crowdfunding,924
5385,Switchable systematic knowledgebase,"Richards, Shepard and Moore",Health,270317,23251,2023-12-02,2024-02-09,69,Active,807,28.81,44.79,INR,JustGiving,Online,Yes,73388,Asia,East Asia,Developed,Christmas Island,South Rhonda,Katrina Reed,1,sdelgado@mays.com,804379,88.32786688003904,116,2.7016848437531014,22.58289562180311,No,JustGiving,25.27,Yes,Elderly,Subscription,941
5386,Exclusive stable help-desk,Oconnell-Macias,Education,143529,41054,2022-07-27,2022-11-18,114,Cancelled,795,51.64,186.15,GBP,Indiegogo,Online,No,39158,Oceania,Australia,Underdeveloped,Pitcairn Islands,Christinaton,Emily Lam,5,lindsayzhang@glass.net,517980,37.35333858625156,396,8.453250268210327,1.9010015391277224,No,Indiegogo,5.82,No,Adults,Grants,787
5387,Fully-configurable contextually-based interface,"Adams, Michael and Malone",Arts,246482,151033,2022-12-18,2023-03-03,75,Completed,1699,88.9,176.71,GBP,Indiegogo,Hybrid,No,20884,Oceania,Australia,Developed,Guadeloupe,Lake Jenniferfort,Abigail Harris,14,gallegosjanice@coleman-robles.com,713396,5.182608654661724,472,4.597410941070828,26.321496540948118,Yes,JustGiving,22.2,No,Youth,Grants,874
5388,Synchronized didactic monitoring,Flores-Anthony,Startup,487571,409419,2023-04-03,2023-05-11,38,Active,1942,210.82,885.42,GBP,Indiegogo,Offline,Yes,41278,South America,Argentina,Developed,Jersey,Hernandezfort,Margaret Mendez PhD,9,nguyenscott@romero.com,463143,78.14678768147357,485,6.486140194350587,77.1929260558255,Yes,JustGiving,14.0,Yes,Youth,Grants,635
5389,Up-sized needs-based knowledge user,Morrison-Carter,Climate,275424,225595,2022-11-16,2023-05-10,175,Active,741,304.45,639.33,INR,JustGiving,Offline,No,72115,Africa,West Africa,Underdeveloped,Dominica,North Jakeview,Shawn Burton,15,sharonhopkins@yahoo.com,627089,88.11582670122998,283,4.253657392128777,1.5620021917229443,No,Indiegogo,24.77,No,Youth,Grants,6
5390,Optimized zero-defect support,Wilson-Black,Startup,411134,274565,2022-07-01,2022-08-27,57,Active,1094,250.97,642.27,GBP,Kickstarter,Online,No,37521,Europe,Southern Europe,Underdeveloped,El Salvador,Markville,Christopher Tucker,25,anthonyroberts@hotmail.com,352634,8.059138015971678,490,0.4987345458812109,41.78520578045677,Yes,JustGiving,19.63,Yes,Children,Grants,860
5391,Polarized demand-driven paradigm,Swanson and Sons,Arts,10295,1098,2023-08-29,2024-02-15,170,Completed,1981,0.55,2.17,INR,JustGiving,Hybrid,Yes,26112,Oceania,Australia,Developing,Rwanda,Amystad,David Marshall,22,michaelsampson@farrell.com,309572,46.561984949439946,110,7.4304485520365295,87.30945539474718,No,JustGiving,6.27,No,Elderly,Grants,26
5392,Profit-focused local Internet solution,Jones Inc,Startup,154874,46737,2022-10-06,2023-02-25,142,Suspended,138,338.67,771.72,USD,Kickstarter,Online,Yes,7230,Oceania,New Zealand,Developing,South Africa,Colemanmouth,Ryan Miller,21,paulawilliams@smith-clark.com,791200,59.4195229935807,410,8.597052145848457,82.1116961360703,No,JustGiving,1.75,Yes,Elderly,Grants,855
5393,Object-based logistical archive,Herrera-Palmer,Disaster Relief,127410,64225,2022-10-27,2023-01-19,84,Completed,1570,40.91,71.97,AUD,Indiegogo,Offline,No,29647,Oceania,New Zealand,Underdeveloped,Tunisia,Patrickberg,Richard Bray,13,carol97@west.net,180221,46.088507142144984,95,5.6352693994863925,0.9049336470709268,No,Indiegogo,23.8,Yes,Youth,Events,299
5394,Reduced multi-tasking info-mediaries,Reilly PLC,Health,412896,296367,2023-09-04,2023-10-08,34,Completed,1351,219.37,1062.28,USD,Kickstarter,Online,No,7219,North America,Canada,Underdeveloped,Sao Tome and Principe,Anthonymouth,Luke Nichols,12,tammyrhodes@gmail.com,935904,28.367067283321802,258,5.455621719025952,2.7863475202175247,No,Kickstarter,2.98,Yes,Children,Subscription,450
5395,Ergonomic hybrid installation,"Cooper, Solis and Sanford",Startup,149050,94949,2023-01-15,2023-07-09,175,Cancelled,350,271.28,662.04,AUD,Indiegogo,Hybrid,Yes,17947,Asia,South Asia,Underdeveloped,Korea,Sawyerside,Yvonne Cordova,3,andersonwilliam@howard.com,931581,21.796302862756313,286,4.91701839127191,69.6111983463211,No,Indiegogo,16.7,Yes,Elderly,Events,95
5396,Seamless object-oriented migration,"Phelps, Macdonald and Watson",Health,375211,25748,2022-10-13,2023-03-24,162,Cancelled,102,252.43,640.84,AUD,GoFundMe,Hybrid,No,57571,Europe,Northern Europe,Developing,French Polynesia,Port Shelley,Kimberly Anderson,13,isanchez@yahoo.com,563675,55.485780234260815,231,5.156138724906356,6.593632418028639,Yes,JustGiving,25.65,Yes,Adults,Events,673
5397,Intuitive homogeneous architecture,"Walsh, Howell and Martin",Arts,293839,102159,2022-08-25,2023-01-21,149,Suspended,509,200.71,830.5,USD,JustGiving,Offline,No,42296,Oceania,Melanesia,Underdeveloped,Central African Republic,North Michelle,Christine Spencer,4,stacey37@rice.com,150373,35.03670145958435,25,6.525721670861833,54.88655343514625,Yes,Kickstarter,21.36,No,Adults,Grants,144
5398,Proactive bottom-line solution,"Stephens, Hensley and White",Startup,177979,163322,2022-11-10,2023-03-06,116,Suspended,1007,162.19,258.99,INR,Kickstarter,Hybrid,No,18743,Europe,Southern Europe,Developed,Jersey,Cobbport,Logan Mcintosh,17,awebb@yahoo.com,333847,92.28682531325074,376,2.070639607011362,60.7984953164403,No,JustGiving,2.09,No,Children,Crowdfunding,206
5399,Future-proofed intangible hub,"Greene, Gordon and Harper",Disaster Relief,121471,45164,2023-05-19,2023-07-20,62,Active,346,130.53,230.61,GBP,Indiegogo,Hybrid,No,68277,South America,Argentina,Underdeveloped,Tuvalu,East Amanda,Bryan Jones,21,tiffanycontreras@gmail.com,681000,74.79995598797039,33,3.095216102293916,8.576605299237261,No,JustGiving,23.99,No,Adults,Subscription,451
5400,Front-line bifurcated productivity,Turner-Valenzuela,Education,288004,10128,2022-07-01,2022-08-17,47,Cancelled,586,17.28,50.33,GBP,GoFundMe,Online,No,50158,Oceania,Australia,Developing,United Kingdom,South Wayneshire,Sherri Simpson,22,qhardy@klein.net,83736,74.9186175312714,95,6.217278991687394,60.14772248033115,No,JustGiving,14.46,No,Adults,Grants,151
5401,Networked secondary instruction set,Sanders-Montgomery,Climate,158245,69533,2023-08-15,2023-10-08,54,Suspended,215,323.41,1435.26,EUR,Kickstarter,Online,Yes,60181,Oceania,New Zealand,Underdeveloped,Pakistan,Port Juliastad,Amanda Todd,15,kimblack@yahoo.com,627402,53.234739308743315,26,9.595902095783222,25.210083598719734,Yes,Indiegogo,10.8,Yes,Adults,Events,867
5402,Robust context-sensitive synergy,"Lewis, Camacho and Butler",Arts,206655,43476,2022-10-15,2022-12-11,57,Completed,1468,29.62,50.38,USD,Indiegogo,Online,No,90491,Oceania,Melanesia,Developing,France,Port Kristinfurt,Carrie Wyatt,20,john37@smith-colon.net,926000,37.91059247271291,379,9.494967689466646,52.495294547068625,Yes,Kickstarter,9.19,Yes,Elderly,Crowdfunding,192
5403,Total mobile database,"White, Green and Moore",Startup,99062,63393,2022-08-29,2022-11-03,66,Active,1079,58.75,210.96,USD,Kickstarter,Online,No,20882,Asia,South Asia,Developed,Niger,North Robert,Carmen Carney,16,dbates@carter.com,920512,1.3946088122313127,130,3.2342653640716157,65.6772818450871,Yes,Indiegogo,25.51,No,Adults,Subscription,93
5404,Multi-layered interactive methodology,Higgins-Roach,Health,368994,364927,2023-02-06,2023-04-24,77,Suspended,1606,227.23,566.92,GBP,JustGiving,Hybrid,Yes,79204,Europe,Northern Europe,Underdeveloped,Dominican Republic,Lopezhaven,Alexandra Horton,17,ttucker@gmail.com,494142,32.418401818538946,463,7.358188832084897,20.29852255329435,Yes,Indiegogo,4.11,No,Adults,Events,589
5405,User-friendly content-based standardization,Ramirez and Sons,Education,403662,314393,2024-03-25,2024-07-27,124,Active,1649,190.66,716.1,USD,GoFundMe,Online,Yes,66391,North America,USA,Developing,Romania,Sweeneytown,Nicole Fernandez,21,shepardjason@hotmail.com,745644,31.009513487577365,375,4.973225832083205,79.49451203757725,Yes,GoFundMe,9.98,Yes,Elderly,Events,187
5406,Expanded value-added hierarchy,"Gutierrez, Rodriguez and Baxter",Startup,133740,8359,2023-06-16,2023-07-18,32,Cancelled,1364,6.13,22.94,AUD,GoFundMe,Hybrid,Yes,23797,Oceania,Australia,Developing,Gambia,Markborough,James Cruz,0,joshuastewart@landry-smith.org,172291,66.02494611414338,254,2.345000701892105,13.971508019711676,Yes,JustGiving,6.8,Yes,Youth,Crowdfunding,802
5407,Assimilated 24hour strategy,Moore LLC,Climate,240358,115642,2023-04-30,2023-07-14,75,Cancelled,1105,104.65,444.18,INR,GoFundMe,Online,Yes,56250,Africa,East Africa,Underdeveloped,Saint Vincent and the Grenadines,West Michael,Michael Fox,4,xnavarro@yahoo.com,338842,36.54006596796332,495,5.05231464139221,93.81458881355326,No,Kickstarter,28.44,No,Elderly,Events,674
5408,Business-focused explicit throughput,Klein and Sons,Disaster Relief,227620,74120,2023-03-14,2023-05-31,78,Completed,228,325.09,835.88,GBP,JustGiving,Offline,Yes,27419,South America,Chile,Developing,Paraguay,Williamhaven,Rachel Miller,7,pmoreno@moore.com,587766,22.93982451929695,301,9.471665532259678,32.05421053021883,Yes,Indiegogo,18.69,No,Elderly,Grants,419
5409,Ergonomic logistical artificial intelligence,Combs-Stone,Climate,461843,28782,2023-05-11,2023-08-11,92,Suspended,1929,14.92,66.56,EUR,Kickstarter,Online,Yes,15229,Europe,Northern Europe,Developed,South Georgia and the South Sandwich Islands,Melanieport,Andre Murray,9,wwilliams@jenkins.com,202393,23.249354934226606,330,2.434044933407736,77.1067071104934,No,Kickstarter,7.46,Yes,Elderly,Grants,114
5410,Fundamental secondary utilization,"Kelley, Moore and Daniel",Health,113025,47910,2022-06-30,2022-09-08,70,Suspended,925,51.79,174.49,GBP,Indiegogo,Offline,No,53984,North America,Canada,Underdeveloped,South Africa,Markmouth,Erica Caldwell,1,brownariana@gmail.com,843795,88.0703554003284,369,8.506148590794924,62.81299041723247,No,Kickstarter,6.85,Yes,Elderly,Crowdfunding,138
5411,Mandatory bi-directional hierarchy,"Johnson, Franco and Gutierrez",Arts,178408,90779,2023-01-04,2023-05-24,140,Cancelled,1447,62.74,275.82,EUR,Kickstarter,Offline,Yes,59316,North America,Mexico,Developing,Heard Island and McDonald Islands,Zacharyland,Anthony Frost,20,walkersherri@king.info,777053,5.328372292046513,95,1.4252462561482915,28.87948172482442,No,Indiegogo,8.42,No,Elderly,Grants,851
5412,Assimilated global core,Goodwin-Frederick,Climate,337533,140811,2022-06-30,2022-08-19,50,Suspended,84,1676.32,7245.08,INR,Indiegogo,Offline,Yes,36778,South America,Argentina,Underdeveloped,Guyana,Darrenside,Tiffany Manning,25,clong@gmail.com,867660,29.557130037287337,21,0.7989060545824334,6.243664693074136,No,Indiegogo,24.11,Yes,Children,Subscription,565
5413,Automated reciprocal customer loyalty,Ortega-Torres,Disaster Relief,9009,4963,2022-11-17,2023-04-02,136,Suspended,31,160.1,385.95,USD,Kickstarter,Hybrid,No,51139,Africa,East Africa,Developed,Trinidad and Tobago,North Andreaview,Logan Silva,22,bryan77@dean-sanchez.com,336303,83.27969479045406,101,4.732590332510036,26.699463538574374,Yes,Kickstarter,10.0,No,Children,Crowdfunding,138
5414,Assimilated logistical array,"Reyes, Hunt and Barrett",Education,122280,82538,2023-10-17,2023-11-22,36,Cancelled,1026,80.45,188.45,AUD,GoFundMe,Hybrid,No,62771,North America,Mexico,Developed,Greece,Kellyside,Kelly Rodriguez,9,wmoore@hotmail.com,94850,70.73107650484128,91,5.747754617119398,78.28154879927253,No,JustGiving,8.02,No,Children,Events,176
5415,Seamless empowering framework,Rice Inc,Climate,168668,164272,2022-11-19,2023-02-03,76,Active,825,199.12,752.39,AUD,GoFundMe,Hybrid,No,58030,Europe,Southern Europe,Developed,Belgium,South Craigfurt,Mia Moore,16,andreabeasley@yahoo.com,949990,37.983027720245985,77,8.377324897123083,65.33454358157806,Yes,GoFundMe,1.6,No,Elderly,Events,729
5416,Re-contextualized zero-defect encryption,Garcia PLC,Climate,349141,341483,2024-02-21,2024-06-13,113,Completed,667,511.97,1543.88,EUR,Indiegogo,Offline,Yes,63665,Africa,West Africa,Developing,Senegal,Michaelborough,Michele Case,5,anthony78@crane.com,899821,60.05971839011838,385,0.38475675156613764,7.736442993687664,No,Kickstarter,15.82,Yes,Youth,Grants,226
5417,Optimized motivating flexibility,"Buckley, Farley and Jones",Arts,404717,38934,2024-02-05,2024-08-01,178,Cancelled,1044,37.29,181.99,USD,JustGiving,Offline,No,19446,Africa,West Africa,Developing,Korea,Barbaraland,Jacob Perez,23,donald27@pacheco.biz,102868,10.647930729476895,401,0.9400707087113147,69.0849899609651,Yes,JustGiving,15.04,Yes,Children,Events,566
5418,Profound 5thgeneration structure,Brown-Bates,Education,153453,12595,2022-07-09,2022-10-28,111,Cancelled,1141,11.04,52.91,AUD,JustGiving,Offline,Yes,34868,North America,Mexico,Underdeveloped,Falkland Islands (Malvinas),West Richardview,Kenneth Wood,24,bowersgabriel@miller-lopez.info,204962,60.82485609949694,354,4.999099022408803,49.072510010132774,No,Indiegogo,19.45,No,Adults,Grants,984
5419,Networked 24hour toolset,"Williams, Jimenez and Paul",Startup,67669,35249,2024-04-05,2024-07-30,116,Suspended,1225,28.77,106.01,AUD,JustGiving,Offline,No,90678,North America,USA,Developing,Norfolk Island,Charlesside,Jamie Benson,5,jmyers@gray-martin.org,54131,49.39145781102967,30,0.26195910749816753,94.45576719735182,No,Indiegogo,29.54,No,Adults,Crowdfunding,137
5420,Streamlined real-time orchestration,Lee Group,Disaster Relief,338869,12643,2023-10-29,2024-02-11,105,Suspended,23,549.7,1928.92,GBP,Indiegogo,Offline,Yes,71656,South America,Brazil,Underdeveloped,Norfolk Island,Joyceshire,Morgan Floyd,16,kadams@gmail.com,599095,43.42838270798719,472,5.449276478885082,92.80517648569472,Yes,Indiegogo,11.62,Yes,Youth,Grants,643
5421,Profit-focused methodical interface,Calderon LLC,Health,379659,82341,2023-01-13,2023-05-25,132,Cancelled,755,109.06,198.87,EUR,JustGiving,Offline,Yes,84488,Oceania,Melanesia,Developed,Mauritania,West Travisland,Jeremiah Mccann,9,brandy91@jensen-stanley.com,792762,1.7382046574135668,485,3.330372706708884,7.890153111389775,Yes,GoFundMe,9.68,Yes,Adults,Crowdfunding,591
5422,De-engineered fault-tolerant analyzer,"Smith, Olson and Hernandez",Education,36553,35826,2023-09-01,2023-12-05,95,Completed,973,36.82,159.68,USD,Kickstarter,Offline,Yes,81363,Africa,West Africa,Developed,Philippines,Harriston,Jill Berg,24,torreswayne@hotmail.com,322148,0.7801001199522761,315,4.595955284326956,65.16757052877783,No,Kickstarter,20.23,No,Children,Crowdfunding,414
